BaseLine_fprates,BaseLine_tprates,DeepTopPush_fprates,DeepTopPush_tprates,PatMatNP(0.01)_fprates,PatMatNP(0.01)_tprates,PatMatNP(0.05)_fprates,PatMatNP(0.05)_tprates,APPerf(0.01)_fprates,APPerf(0.01)_tprates,APPerf(0.05)_fprates,APPerf(0.05)_tprates,TFCO(0.01)_fprates,TFCO(0.01)_tprates,TFCO(0.05)_fprates,TFCO(0.05)_tprates
0.0009090909090909091,0.078,0.0009090909090909091,0.352,0.0009090909090909091,0.238,0.0009090909090909091,0.08600000000000001,0.0009090909090909091,0.19,0.0009090909090909091,0.19,0.0009090909090909091,0.31099999999999994,0.0009090909090909091,0.3369999999999999
0.0010101010101010099,0.08599999999999998,0.0010101010101010099,0.36600000000000005,0.0010101010101010099,0.25,0.0010101010101010099,0.096,0.00101010101010101,0.2,0.00101010101010101,0.21,0.0010101010101010099,0.32700000000000007,0.0010101010101010099,0.3470000000000001
0.0010101010101010099,0.08599999999999998,0.0010101010101010099,0.36600000000000005,0.0010101010101010099,0.25,0.0010101010101010099,0.096,0.00101010101010101,0.2,0.00101010101010101,0.21,0.0010101010101010099,0.32700000000000007,0.0010101010101010099,0.3470000000000001
0.0010101010101010099,0.08599999999999998,0.0010101010101010099,0.36600000000000005,0.0010101010101010099,0.25,0.0010101010101010099,0.096,0.00101010101010101,0.2,0.00101010101010101,0.21,0.0010101010101010099,0.32700000000000007,0.0010101010101010099,0.3470000000000001
0.0010101010101010099,0.08599999999999998,0.0010101010101010099,0.36600000000000005,0.0010101010101010099,0.25,0.0010101010101010099,0.096,0.00101010101010101,0.2,0.00101010101010101,0.21,0.0010101010101010099,0.32700000000000007,0.0010101010101010099,0.3470000000000001
0.0011111111111111111,0.09399999999999999,0.0011111111111111111,0.38499999999999995,0.0011111111111111111,0.28200000000000003,0.0011111111111111111,0.10599999999999998,0.0011111111111111111,0.21,0.0011111111111111111,0.22,0.0011111111111111111,0.3350000000000001,0.0011111111111111111,0.3470000000000001
0.0011111111111111111,0.09399999999999999,0.0011111111111111111,0.38499999999999995,0.0011111111111111111,0.28200000000000003,0.0011111111111111111,0.10599999999999998,0.0011111111111111111,0.21,0.0011111111111111111,0.22,0.0011111111111111111,0.3350000000000001,0.0011111111111111111,0.3470000000000001
0.0011111111111111111,0.09399999999999999,0.0011111111111111111,0.38499999999999995,0.0011111111111111111,0.28200000000000003,0.0011111111111111111,0.10599999999999998,0.0011111111111111111,0.21,0.0011111111111111111,0.22,0.0011111111111111111,0.3350000000000001,0.0011111111111111111,0.3470000000000001
0.0011111111111111111,0.09399999999999999,0.0011111111111111111,0.38499999999999995,0.0011111111111111111,0.28200000000000003,0.0011111111111111111,0.10599999999999998,0.0011111111111111111,0.21,0.0011111111111111111,0.22,0.0011111111111111111,0.3350000000000001,0.0011111111111111111,0.3470000000000001
0.0012121212121212123,0.10600000000000001,0.0012121212121212123,0.392,0.0012121212121212123,0.29700000000000004,0.0012121212121212123,0.11000000000000001,0.0012121212121212121,0.22,0.0012121212121212121,0.23,0.0012121212121212123,0.3469999999999999,0.0012121212121212123,0.362
0.0012121212121212123,0.10600000000000001,0.0012121212121212123,0.392,0.0012121212121212123,0.29700000000000004,0.0012121212121212123,0.11000000000000001,0.0012121212121212121,0.22,0.0012121212121212121,0.23,0.0012121212121212123,0.3469999999999999,0.0012121212121212123,0.362
0.0012121212121212123,0.10600000000000001,0.0012121212121212123,0.392,0.0012121212121212123,0.29700000000000004,0.0012121212121212123,0.11000000000000001,0.0012121212121212121,0.22,0.0012121212121212121,0.23,0.0012121212121212123,0.3469999999999999,0.0012121212121212123,0.362
0.0013131313131313131,0.11500000000000002,0.0013131313131313131,0.41,0.0013131313131313131,0.307,0.0013131313131313131,0.124,0.0013131313131313131,0.23,0.0013131313131313131,0.23,0.0013131313131313131,0.362,0.0013131313131313131,0.378
0.0013131313131313131,0.11500000000000002,0.0013131313131313131,0.41,0.0013131313131313131,0.307,0.0013131313131313131,0.124,0.0013131313131313131,0.23,0.0013131313131313131,0.23,0.0013131313131313131,0.362,0.0013131313131313131,0.378
0.0013131313131313131,0.11500000000000002,0.0013131313131313131,0.41,0.0013131313131313131,0.307,0.0013131313131313131,0.124,0.0013131313131313131,0.23,0.0013131313131313131,0.23,0.0013131313131313131,0.362,0.0013131313131313131,0.378
0.0014141414141414144,0.11800000000000002,0.0014141414141414144,0.42799999999999994,0.0014141414141414144,0.325,0.0014141414141414144,0.131,0.0014141414141414141,0.25,0.0014141414141414141,0.23,0.0014141414141414144,0.38299999999999995,0.0014141414141414144,0.39699999999999996
0.0014141414141414144,0.11800000000000002,0.0014141414141414144,0.42799999999999994,0.0014141414141414144,0.325,0.0014141414141414144,0.131,0.0014141414141414141,0.25,0.0014141414141414141,0.23,0.0014141414141414144,0.38299999999999995,0.0014141414141414144,0.39699999999999996
0.0014141414141414144,0.11800000000000002,0.0014141414141414144,0.42799999999999994,0.0014141414141414144,0.325,0.0014141414141414144,0.131,0.0014141414141414141,0.25,0.0014141414141414141,0.23,0.0014141414141414144,0.38299999999999995,0.0014141414141414144,0.39699999999999996
0.001515151515151515,0.126,0.001515151515151515,0.43999999999999995,0.001515151515151515,0.33799999999999997,0.001515151515151515,0.13999999999999999,0.0015151515151515152,0.26,0.0015151515151515152,0.26,0.001515151515151515,0.38699999999999996,0.001515151515151515,0.39799999999999996
0.001515151515151515,0.126,0.001515151515151515,0.43999999999999995,0.001515151515151515,0.33799999999999997,0.001515151515151515,0.13999999999999999,0.0015151515151515152,0.26,0.0015151515151515152,0.26,0.001515151515151515,0.38699999999999996,0.001515151515151515,0.39799999999999996
0.001515151515151515,0.126,0.001515151515151515,0.43999999999999995,0.001515151515151515,0.33799999999999997,0.001515151515151515,0.13999999999999999,0.0015151515151515152,0.26,0.0015151515151515152,0.26,0.001515151515151515,0.38699999999999996,0.001515151515151515,0.39799999999999996
0.0016161616161616162,0.136,0.0016161616161616162,0.45299999999999996,0.0016161616161616162,0.355,0.0016161616161616162,0.14900000000000002,0.0016161616161616162,0.27,0.0016161616161616162,0.26,0.0016161616161616162,0.3960000000000001,0.0016161616161616162,0.40800000000000003
0.0016161616161616162,0.136,0.0016161616161616162,0.45299999999999996,0.0016161616161616162,0.355,0.0016161616161616162,0.14900000000000002,0.0016161616161616162,0.27,0.0016161616161616162,0.26,0.0016161616161616162,0.3960000000000001,0.0016161616161616162,0.40800000000000003
0.0016161616161616162,0.136,0.0016161616161616162,0.45299999999999996,0.0016161616161616162,0.355,0.0016161616161616162,0.14900000000000002,0.0016161616161616162,0.27,0.0016161616161616162,0.26,0.0016161616161616162,0.3960000000000001,0.0016161616161616162,0.40800000000000003
0.0017171717171717174,0.14100000000000001,0.0017171717171717174,0.4589999999999999,0.0017171717171717174,0.361,0.0017171717171717174,0.16100000000000003,0.0017171717171717172,0.29,0.0017171717171717172,0.26,0.0017171717171717174,0.40700000000000003,0.0017171717171717174,0.417
0.0017171717171717174,0.14100000000000001,0.0017171717171717174,0.4589999999999999,0.0017171717171717174,0.361,0.0017171717171717174,0.16100000000000003,0.0017171717171717172,0.29,0.0017171717171717172,0.26,0.0017171717171717174,0.40700000000000003,0.0017171717171717174,0.417
0.0018181818181818182,0.15100000000000002,0.0018181818181818182,0.46699999999999997,0.0018181818181818182,0.386,0.0018181818181818182,0.16499999999999998,0.0018181818181818182,0.29,0.0018181818181818182,0.28,0.0018181818181818182,0.41200000000000003,0.0018181818181818182,0.422
0.0018181818181818182,0.15100000000000002,0.0018181818181818182,0.46699999999999997,0.0018181818181818182,0.386,0.0018181818181818182,0.16499999999999998,0.0018181818181818182,0.29,0.0018181818181818182,0.28,0.0018181818181818182,0.41200000000000003,0.0018181818181818182,0.422
0.0018181818181818182,0.15100000000000002,0.0018181818181818182,0.46699999999999997,0.0018181818181818182,0.386,0.0018181818181818182,0.16499999999999998,0.0018181818181818182,0.29,0.0018181818181818182,0.28,0.0018181818181818182,0.41200000000000003,0.0018181818181818182,0.422
0.001919191919191919,0.16299999999999998,0.001919191919191919,0.4750000000000001,0.001919191919191919,0.4069999999999999,0.001919191919191919,0.177,0.0019191919191919192,0.3,0.0019191919191919192,0.28,0.001919191919191919,0.413,0.001919191919191919,0.422
0.001919191919191919,0.16299999999999998,0.001919191919191919,0.4750000000000001,0.001919191919191919,0.4069999999999999,0.001919191919191919,0.177,0.0019191919191919192,0.3,0.0019191919191919192,0.28,0.001919191919191919,0.413,0.001919191919191919,0.422
0.0020202020202020198,0.16899999999999998,0.0020202020202020198,0.48199999999999993,0.0020202020202020198,0.41600000000000004,0.0020202020202020198,0.18799999999999997,0.00202020202020202,0.3,0.00202020202020202,0.28,0.0020202020202020198,0.414,0.0020202020202020198,0.42400000000000004
0.0020202020202020198,0.16899999999999998,0.0020202020202020198,0.48199999999999993,0.0020202020202020198,0.41600000000000004,0.0020202020202020198,0.18799999999999997,0.00202020202020202,0.3,0.00202020202020202,0.28,0.0020202020202020198,0.414,0.0020202020202020198,0.42400000000000004
0.0021212121212121214,0.16999999999999998,0.0021212121212121214,0.487,0.0021212121212121214,0.42400000000000004,0.0021212121212121214,0.193,0.0021212121212121214,0.3,0.0021212121212121214,0.28,0.0021212121212121214,0.41500000000000004,0.0021212121212121214,0.42400000000000004
0.0021212121212121214,0.16999999999999998,0.0021212121212121214,0.487,0.0021212121212121214,0.42400000000000004,0.0021212121212121214,0.193,0.0021212121212121214,0.3,0.0021212121212121214,0.28,0.0021212121212121214,0.41500000000000004,0.0021212121212121214,0.42400000000000004
0.0022222222222222222,0.173,0.0022222222222222222,0.4999999999999999,0.0022222222222222222,0.433,0.0022222222222222222,0.20299999999999999,0.0022222222222222222,0.31,0.0022222222222222222,0.3,0.0022222222222222222,0.41500000000000004,0.0022222222222222222,0.42400000000000004
0.0022222222222222222,0.173,0.0022222222222222222,0.4999999999999999,0.0022222222222222222,0.433,0.0022222222222222222,0.20299999999999999,0.0022222222222222222,0.31,0.0022222222222222222,0.3,0.0022222222222222222,0.41500000000000004,0.0022222222222222222,0.42400000000000004
0.002323232323232324,0.175,0.002323232323232324,0.507,0.002323232323232324,0.437,0.002323232323232324,0.22000000000000003,0.0023232323232323234,0.33,0.0023232323232323234,0.31,0.002323232323232324,0.42300000000000004,0.002323232323232324,0.43500000000000005
0.002323232323232324,0.175,0.002323232323232324,0.507,0.002323232323232324,0.437,0.002323232323232324,0.22000000000000003,0.0023232323232323234,0.33,0.0023232323232323234,0.31,0.002323232323232324,0.42300000000000004,0.002323232323232324,0.43500000000000005
0.0024242424242424247,0.184,0.0024242424242424247,0.512,0.0024242424242424247,0.44899999999999995,0.0024242424242424247,0.23900000000000002,0.0024242424242424242,0.38,0.0024242424242424242,0.31,0.0024242424242424247,0.43000000000000005,0.0024242424242424247,0.43500000000000005
0.002525252525252525,0.184,0.002525252525252525,0.522,0.002525252525252525,0.4579999999999999,0.002525252525252525,0.24300000000000002,0.0025252525252525255,0.38,0.0025252525252525255,0.31,0.002525252525252525,0.43500000000000005,0.002525252525252525,0.4370000000000001
0.002525252525252525,0.184,0.002525252525252525,0.522,0.002525252525252525,0.4579999999999999,0.002525252525252525,0.24300000000000002,0.0025252525252525255,0.38,0.0025252525252525255,0.31,0.002525252525252525,0.43500000000000005,0.002525252525252525,0.4370000000000001
0.0026262626262626263,0.19099999999999998,0.0026262626262626263,0.524,0.0026262626262626263,0.46900000000000003,0.0026262626262626263,0.259,0.0026262626262626263,0.38,0.0026262626262626263,0.35,0.0026262626262626263,0.4370000000000001,0.0026262626262626263,0.44000000000000006
0.0026262626262626263,0.19099999999999998,0.0026262626262626263,0.524,0.0026262626262626263,0.46900000000000003,0.0026262626262626263,0.259,0.0026262626262626263,0.38,0.0026262626262626263,0.35,0.0026262626262626263,0.4370000000000001,0.0026262626262626263,0.44000000000000006
0.0027272727272727275,0.19499999999999998,0.0027272727272727275,0.529,0.0027272727272727275,0.47300000000000003,0.0027272727272727275,0.264,0.0027272727272727275,0.38,0.0027272727272727275,0.39,0.0027272727272727275,0.445,0.0027272727272727275,0.454
0.0028282828282828287,0.202,0.0028282828282828287,0.53,0.0028282828282828287,0.48299999999999993,0.0028282828282828287,0.26599999999999996,0.0028282828282828283,0.4,0.0028282828282828283,0.39,0.0028282828282828287,0.446,0.0028282828282828287,0.454
0.0028282828282828287,0.202,0.0028282828282828287,0.53,0.0028282828282828287,0.48299999999999993,0.0028282828282828287,0.26599999999999996,0.0028282828282828283,0.4,0.0028282828282828283,0.39,0.0028282828282828287,0.446,0.0028282828282828287,0.454
0.00292929292929293,0.205,0.00292929292929293,0.5389999999999999,0.00292929292929293,0.48699999999999993,0.00292929292929293,0.27099999999999996,0.0029292929292929295,0.4,0.0029292929292929295,0.39,0.00292929292929293,0.44800000000000006,0.00292929292929293,0.454
0.00303030303030303,0.211,0.00303030303030303,0.5419999999999999,0.00303030303030303,0.48999999999999994,0.00303030303030303,0.27199999999999996,0.0030303030303030303,0.4,0.0030303030303030303,0.4,0.00303030303030303,0.45,0.00303030303030303,0.454
0.00303030303030303,0.211,0.00303030303030303,0.5419999999999999,0.00303030303030303,0.48999999999999994,0.00303030303030303,0.27199999999999996,0.0030303030303030303,0.4,0.0030303030303030303,0.4,0.00303030303030303,0.45,0.00303030303030303,0.454
0.0031313131313131315,0.213,0.0031313131313131315,0.545,0.0031313131313131315,0.495,0.0031313131313131315,0.278,0.0031313131313131315,0.4,0.0031313131313131315,0.4,0.0031313131313131315,0.45200000000000007,0.0031313131313131315,0.45499999999999996
0.0032323232323232323,0.217,0.0032323232323232323,0.545,0.0032323232323232323,0.5040000000000001,0.0032323232323232323,0.28600000000000003,0.0032323232323232323,0.4,0.0032323232323232323,0.4,0.0032323232323232323,0.4589999999999999,0.0032323232323232323,0.46499999999999986
0.003333333333333333,0.22399999999999998,0.003333333333333333,0.5509999999999999,0.003333333333333333,0.51,0.003333333333333333,0.29500000000000004,0.0033333333333333335,0.42,0.0033333333333333335,0.4,0.003333333333333333,0.4740000000000001,0.003333333333333333,0.4820000000000001
0.003333333333333333,0.22399999999999998,0.003333333333333333,0.5509999999999999,0.003333333333333333,0.51,0.003333333333333333,0.29500000000000004,0.0033333333333333335,0.42,0.0033333333333333335,0.4,0.003333333333333333,0.4740000000000001,0.003333333333333333,0.4820000000000001
0.0034343434343434348,0.22800000000000004,0.0034343434343434348,0.5549999999999999,0.0034343434343434348,0.513,0.0034343434343434348,0.31099999999999994,0.0034343434343434343,0.42,0.0034343434343434343,0.41,0.0034343434343434348,0.4740000000000001,0.0034343434343434348,0.4820000000000001
0.0035353535353535364,0.23499999999999996,0.0035353535353535364,0.56,0.0035353535353535364,0.517,0.0035353535353535364,0.327,0.0035353535353535356,0.43,0.0035353535353535356,0.43,0.0035353535353535364,0.47700000000000015,0.0035353535353535364,0.4840000000000001
0.0036363636363636364,0.23899999999999996,0.0036363636363636364,0.5660000000000001,0.0036363636363636364,0.5269999999999999,0.0036363636363636364,0.33199999999999996,0.0036363636363636364,0.44,0.0036363636363636364,0.43,0.0036363636363636364,0.4780000000000001,0.0036363636363636364,0.4840000000000001
0.003737373737373738,0.246,0.003737373737373738,0.5690000000000001,0.003737373737373738,0.532,0.003737373737373738,0.33499999999999996,0.0037373737373737376,0.44,0.0037373737373737376,0.43,0.003737373737373738,0.49499999999999994,0.003737373737373738,0.5009999999999999
0.003737373737373738,0.246,0.003737373737373738,0.5690000000000001,0.003737373737373738,0.532,0.003737373737373738,0.33499999999999996,0.0037373737373737376,0.44,0.0037373737373737376,0.43,0.003737373737373738,0.49499999999999994,0.003737373737373738,0.5009999999999999
0.003838383838383838,0.25,0.003838383838383838,0.571,0.003838383838383838,0.539,0.003838383838383838,0.34099999999999997,0.0038383838383838384,0.46,0.0038383838383838384,0.45,0.003838383838383838,0.5029999999999999,0.003838383838383838,0.5109999999999999
0.003939393939393939,0.254,0.003939393939393939,0.576,0.003939393939393939,0.5429999999999999,0.003939393939393939,0.344,0.00393939393939394,0.48,0.00393939393939394,0.47,0.003939393939393939,0.509,0.003939393939393939,0.5109999999999999
0.0040404040404040395,0.26,0.0040404040404040395,0.582,0.0040404040404040395,0.5459999999999999,0.0040404040404040395,0.354,0.00404040404040404,0.48,0.00404040404040404,0.49,0.0040404040404040395,0.5309999999999999,0.0040404040404040395,0.5369999999999999
0.004141414141414141,0.267,0.004141414141414141,0.584,0.004141414141414141,0.55,0.004141414141414141,0.356,0.004141414141414141,0.52,0.004141414141414141,0.49,0.004141414141414141,0.5309999999999999,0.004141414141414141,0.5369999999999999
0.004242424242424243,0.271,0.004242424242424243,0.589,0.004242424242424243,0.5509999999999999,0.004242424242424243,0.365,0.004242424242424243,0.54,0.004242424242424243,0.49,0.004242424242424243,0.5319999999999999,0.004242424242424243,0.5369999999999999
0.004343434343434344,0.272,0.004343434343434344,0.592,0.004343434343434344,0.5559999999999998,0.004343434343434344,0.371,0.004343434343434344,0.55,0.004343434343434344,0.5,0.004343434343434344,0.5420000000000001,0.004343434343434344,0.548
0.0044444444444444444,0.276,0.0044444444444444444,0.6,0.0044444444444444444,0.5569999999999998,0.0044444444444444444,0.382,0.0044444444444444444,0.57,0.0044444444444444444,0.5,0.0044444444444444444,0.5430000000000001,0.0044444444444444444,0.5500000000000002
0.004545454545454546,0.27999999999999997,0.004545454545454546,0.601,0.004545454545454546,0.558,0.004545454545454546,0.384,0.004545454545454545,0.57,0.004545454545454545,0.52,0.004545454545454546,0.5450000000000002,0.004545454545454546,0.5500000000000002
0.004646464646464648,0.28300000000000003,0.004646464646464648,0.603,0.004646464646464648,0.5589999999999999,0.004646464646464648,0.39499999999999996,0.004646464646464647,0.57,0.004646464646464647,0.53,0.004646464646464648,0.553,0.004646464646464648,0.561
0.0047474747474747486,0.29,0.0047474747474747486,0.605,0.0047474747474747486,0.5599999999999999,0.0047474747474747486,0.403,0.004747474747474748,0.57,0.004747474747474748,0.55,0.0047474747474747486,0.554,0.0047474747474747486,0.562
0.004949494949494948,0.298,0.004949494949494948,0.611,0.004949494949494948,0.563,0.004949494949494948,0.413,0.004949494949494949,0.58,0.004949494949494949,0.55,0.004949494949494948,0.5640000000000001,0.004949494949494948,0.5720000000000001
0.00505050505050505,0.304,0.00505050505050505,0.6169999999999999,0.00505050505050505,0.569,0.00505050505050505,0.41999999999999993,0.005050505050505051,0.58,0.005050505050505051,0.55,0.00505050505050505,0.5650000000000001,0.00505050505050505,0.5720000000000001
0.005151515151515151,0.306,0.005151515151515151,0.624,0.005151515151515151,0.5720000000000001,0.005151515151515151,0.42399999999999993,0.005151515151515152,0.59,0.005151515151515152,0.55,0.005151515151515151,0.5650000000000001,0.005151515151515151,0.5720000000000001
0.0052525252525252525,0.30700000000000005,0.0052525252525252525,0.627,0.0052525252525252525,0.5730000000000001,0.0052525252525252525,0.42699999999999994,0.0052525252525252525,0.59,0.0052525252525252525,0.56,0.0052525252525252525,0.567,0.0052525252525252525,0.5720000000000001
0.005353535353535353,0.30999999999999994,0.005353535353535353,0.633,0.005353535353535353,0.579,0.005353535353535353,0.43400000000000005,0.005353535353535353,0.59,0.005353535353535353,0.57,0.005353535353535353,0.567,0.005353535353535353,0.5730000000000001
0.005555555555555556,0.31499999999999995,0.005555555555555556,0.639,0.005555555555555556,0.579,0.005555555555555556,0.445,0.005555555555555556,0.59,0.005555555555555556,0.57,0.005555555555555556,0.5680000000000001,0.005555555555555556,0.575
0.005656565656565657,0.32299999999999995,0.005656565656565657,0.6419999999999999,0.005656565656565657,0.5820000000000001,0.005656565656565657,0.45,0.0056565656565656566,0.6,0.0056565656565656566,0.6,0.005656565656565657,0.5839999999999999,0.005656565656565657,0.591
0.005757575757575758,0.32999999999999996,0.005757575757575758,0.6419999999999999,0.005757575757575758,0.5840000000000001,0.005757575757575758,0.453,0.005757575757575757,0.6,0.005757575757575757,0.6,0.005757575757575758,0.5839999999999999,0.005757575757575758,0.591
0.00585858585858586,0.33199999999999996,0.00585858585858586,0.6439999999999999,0.00585858585858586,0.5880000000000001,0.00585858585858586,0.46699999999999997,0.005858585858585859,0.6,0.005858585858585859,0.6,0.00585858585858586,0.5839999999999999,0.00585858585858586,0.5919999999999999
0.00606060606060606,0.33899999999999997,0.00606060606060606,0.65,0.00606060606060606,0.594,0.00606060606060606,0.4680000000000001,0.006060606060606061,0.61,0.006060606060606061,0.6,0.00606060606060606,0.5849999999999999,0.00606060606060606,0.5919999999999999
0.0061616161616161605,0.34199999999999997,0.0061616161616161605,0.653,0.0061616161616161605,0.594,0.0061616161616161605,0.472,0.006161616161616161,0.61,0.006161616161616161,0.6,0.0061616161616161605,0.6000000000000001,0.0061616161616161605,0.6080000000000001
0.006363636363636365,0.35,0.006363636363636365,0.653,0.006363636363636365,0.6010000000000001,0.006363636363636365,0.48100000000000004,0.006363636363636364,0.61,0.006363636363636364,0.6,0.006363636363636365,0.6010000000000001,0.006363636363636365,0.6100000000000001
0.006464646464646465,0.356,0.006464646464646465,0.654,0.006464646464646465,0.603,0.006464646464646465,0.48900000000000005,0.006464646464646465,0.61,0.006464646464646465,0.62,0.006464646464646465,0.6079999999999999,0.006464646464646465,0.618
0.006666666666666666,0.3629999999999999,0.006666666666666666,0.658,0.006666666666666666,0.6050000000000001,0.006666666666666666,0.49300000000000005,0.006666666666666667,0.61,0.006666666666666667,0.63,0.006666666666666666,0.61,0.006666666666666666,0.6199999999999999
0.006767676767676768,0.36499999999999994,0.006767676767676768,0.66,0.006767676767676768,0.608,0.006767676767676768,0.5000000000000001,0.006767676767676768,0.61,0.006767676767676768,0.63,0.006767676767676768,0.61,0.006767676767676768,0.6209999999999999
0.006969696969696971,0.372,0.006969696969696971,0.667,0.006969696969696971,0.612,0.006969696969696971,0.509,0.0069696969696969695,0.61,0.0069696969696969695,0.63,0.006969696969696971,0.6119999999999999,0.006969696969696971,0.6209999999999999
0.007171717171717172,0.382,0.007171717171717172,0.671,0.007171717171717172,0.6199999999999999,0.007171717171717172,0.5120000000000001,0.007171717171717172,0.61,0.007171717171717172,0.63,0.007171717171717172,0.6119999999999999,0.007171717171717172,0.622
0.007272727272727273,0.39,0.007272727272727273,0.671,0.007272727272727273,0.625,0.007272727272727273,0.517,0.007272727272727273,0.62,0.007272727272727273,0.63,0.007272727272727273,0.6209999999999999,0.007272727272727273,0.631
0.007474747474747476,0.4,0.007474747474747476,0.675,0.007474747474747476,0.627,0.007474747474747476,0.522,0.007474747474747475,0.62,0.007474747474747475,0.63,0.007474747474747476,0.626,0.007474747474747476,0.6329999999999999
0.007676767676767676,0.4080000000000001,0.007676767676767676,0.68,0.007676767676767676,0.632,0.007676767676767676,0.527,0.007676767676767677,0.63,0.007676767676767677,0.63,0.007676767676767676,0.627,0.007676767676767676,0.6369999999999999
0.0077777777777777776,0.4090000000000001,0.0077777777777777776,0.68,0.0077777777777777776,0.632,0.0077777777777777776,0.53,0.0077777777777777776,0.63,0.0077777777777777776,0.63,0.0077777777777777776,0.6279999999999999,0.0077777777777777776,0.6369999999999999
0.007979797979797977,0.41400000000000003,0.007979797979797977,0.6849999999999999,0.007979797979797977,0.636,0.007979797979797977,0.5349999999999999,0.00797979797979798,0.63,0.00797979797979798,0.63,0.007979797979797977,0.631,0.007979797979797977,0.6369999999999999
0.00818181818181818,0.426,0.00818181818181818,0.6859999999999999,0.00818181818181818,0.6420000000000001,0.00818181818181818,0.5439999999999999,0.008181818181818182,0.63,0.008181818181818182,0.63,0.00818181818181818,0.6319999999999999,0.00818181818181818,0.6379999999999999
0.008383838383838384,0.43500000000000005,0.008383838383838384,0.6869999999999999,0.008383838383838384,0.6430000000000001,0.008383838383838384,0.546,0.008383838383838384,0.64,0.008383838383838384,0.63,0.008383838383838384,0.6339999999999999,0.008383838383838384,0.6379999999999999
